gene	row_index_1based	missing_count	missing_proportion	nonmissing_count	mean_expression_skipna	median_expression_skipna	detected_sample_count_gt0_skipna	all_zero_among_observed	literal_NA	blank_field	parse_failure	missing_pattern
AC004012.1	306	0	0.0	62	4.631870023945975	3.060979873127045	50	False	0	0	0	complete
AC004014.1	307	0	0.0	62	1.5073316867264641	0.328013641060766	31	False	0	0	0	complete
AC004014.2	308	0	0.0	62	3.3508385411339963	1.2033478634982249	42	False	0	0	0	complete
AC004022.1	309	0	0.0	62	13.834485278996812	8.75697201381584	60	False	0	0	0	complete
AC004022.2	310	0	0.0	62	1.663926598159719	0.4013659686371475	31	False	0	0	0	complete
AC004023.1	311	0	0.0	62	2.3192511944732894	0.97490551666865	38	False	0	0	0	complete
AC004024.1	312	0	0.0	62	9.993396279088495	6.870821497154944	62	False	0	0	0	complete
AC004034.1	313	0	0.0	62	31.81569106544687	29.59189285414675	62	False	0	0	0	complete
AC004039.1	314	0	0.0	62	63.648643650577135	61.75107501573095	62	False	0	0	0	complete
AC004053.1	315	0	0.0	62	0.9086009686508719	0.0	28	False	0	0	0	complete
AC004054.1	316	0	0.0	62	16.24043770811214	13.56670088586655	61	False	0	0	0	complete
AC004057.1	317	0	0.0	62	20.877422974293506	13.821822883233	61	False	0	0	0	complete
AC004063.1	318	0	0.0	62	1.261437379807783	0.884879923375608	39	False	0	0	0	complete
AC004066.1	319	0	0.0	62	6.206394743198141	2.359155817155385	42	False	0	0	0	complete
AC004066.2	320	0	0.0	62	13.096355339816387	9.780714636904424	53	False	0	0	0	complete
AC004067.1	321	0	0.0	62	62.14739918647585	59.93860433733415	62	False	0	0	0	complete
AC004069.1	322	0	0.0	62	12.321802531162746	11.3525751218252	61	False	0	0	0	complete
AC004076.1	323	0	0.0	62	111.14246652986542	100.74153832356549	62	False	0	0	0	complete
AC004076.2	324	0	0.0	62	92.73812347974781	85.96033162696645	62	False	0	0	0	complete
AC004080.1	325	0	0.0	62	5.437218756498249	0.8276085789257845	32	False	0	0	0	complete
AC004080.2	326	0	0.0	62	13.051265655864295	5.862106126674295	47	False	0	0	0	complete
AC004080.3	327	0	0.0	62	17.608836579660583	7.4174602811488395	60	False	0	0	0	complete
AC004080.5	328	0	0.0	62	18.542693915594278	12.27783883155085	60	False	0	0	0	complete
AC004080.6	329	0	0.0	62	66.44928609109117	56.342954483465746	62	False	0	0	0	complete
AC004112.1	330	0	0.0	62	26.067901800446954	24.612042274235797	62	False	0	0	0	complete
AC004130.1	331	0	0.0	62	216.4534504830429	185.6867742970345	62	False	0	0	0	complete
AC004134.1	332	0	0.0	62	77.33507980866415	65.21375303202215	62	False	0	0	0	complete
AC004147.1	333	0	0.0	62	0.8742579010894487	0.0	13	False	0	0	0	complete
AC004147.2	334	0	0.0	62	2.6497203713196398	0.0	30	False	0	0	0	complete
AC004147.4	335	0	0.0	62	1.9896282623768509	0.916196875753102	36	False	0	0	0	complete
AC004148.1	336	0	0.0	62	0.8107011933955532	0.0	25	False	0	0	0	complete
AC004148.2	337	0	0.0	62	377.6560931293397	362.96083994747	62	False	0	0	0	complete
AC004156.1	338	0	0.0	62	14.841847077809122	12.64694844252875	62	False	0	0	0	complete
AC004158.1	339	0	0.0	62	69.59186006794704	46.365583663961445	62	False	0	0	0	complete
AC004160.1	340	0	0.0	62	195.3566334589016	155.471374002761	62	False	0	0	0	complete
AC004160.2	341	0	0.0	62	46.168472151965666	43.887775083283344	62	False	0	0	0	complete
AC004217.1	342	0	0.0	62	149.8682950646949	149.6638475282885	62	False	0	0	0	complete
AC004217.2	343	0	0.0	62	11.03799397499791	11.255240576639551	61	False	0	0	0	complete
AC004221.1	344	0	0.0	62	0.5791886216315704	0.0	23	False	0	0	0	complete
AC004223.1	345	0	0.0	62	17.905403290203907	16.1579413054584	62	False	0	0	0	complete
AC004223.2	346	0	0.0	62	41.8313175390573	38.92958349025465	62	False	0	0	0	complete
AC004223.3	347	0	0.0	62	902.8768687209654	907.8518946034765	62	False	0	0	0	complete
AC004223.4	348	0	0.0	62	24.60587324511417	23.7821758351586	62	False	0	0	0	complete
AC004224.1	349	0	0.0	62	2.469188604716556	1.011905823354125	46	False	0	0	0	complete
AC004224.2	350	0	0.0	62	347.03779677425797	336.24335016387397	62	False	0	0	0	complete
AC004231.1	351	0	0.0	62	424.5522629675195	260.1341237238035	62	False	0	0	0	complete
AC004231.3	352	0	0.0	62	3.3047893266120356	1.01562810993204	41	False	0	0	0	complete
AC004232.1	353	0	0.0	62	99.73602620639782	93.2694787857167	62	False	0	0	0	complete
AC004232.2	354	0	0.0	62	80.27759591288122	78.78007649085839	62	False	0	0	0	complete
AC004232.3	355	0	0.0	62	16.7660281561867	15.70041141282225	62	False	0	0	0	complete
AC004233.1	356	0	0.0	62	16.44954263963451	12.640797060047099	56	False	0	0	0	complete
AC004233.2	357	0	0.0	62	34.435104564527485	21.01859122106535	61	False	0	0	0	complete
AC004233.3	358	0	0.0	62	69.61707575170102	54.18102998378065	60	False	0	0	0	complete
AC004233.4	359	0	0.0	62	2.1961915226274225	1.700139932675305	45	False	0	0	0	complete
AC004241.1	360	0	0.0	62	277.77004101286246	147.677739547012	62	False	0	0	0	complete
AC004241.2	361	0	0.0	62	10.146494541416004	7.460456106715386	59	False	0	0	0	complete
AC004241.3	362	0	0.0	62	20.076929072128355	17.5802194654849	62	False	0	0	0	complete
AC004241.4	363	0	0.0	62	23.244060672855667	13.04916072686885	62	False	0	0	0	complete
AC004241.5	364	0	0.0	62	34.691412143016095	28.239296666545798	62	False	0	0	0	complete
AC004253.1	365	0	0.0	62	57.65749748504137	57.51897871192625	62	False	0	0	0	complete
AC004253.2	366	0	0.0	62	2.3460808427710305	1.219853956794255	39	False	0	0	0	complete
AC004257.1	367	0	0.0	62	0.6224164653601701	0.0	19	False	0	0	0	complete
AC004263.1	368	0	0.0	62	41.347843669220104	39.7207449043337	62	False	0	0	0	complete
AC004264.1	369	0	0.0	62	213.26807119368803	174.0629631794835	62	False	0	0	0	complete
AC004264.2	370	0	0.0	62	18.362092478474086	13.87367477472255	60	False	0	0	0	complete
AC004381.1	371	0	0.0	62	29.991766506065474	15.1315990564044	62	False	0	0	0	complete
AC004381.2	372	0	0.0	62	389.30794797899074	148.3625036231375	62	False	0	0	0	complete
AC004383.1	373	0	0.0	62	9.860833877094858	8.78368478344264	62	False	0	0	0	complete
AC004408.1	374	0	0.0	62	50.92823498767666	43.4682853891291	62	False	0	0	0	complete
AC004408.2	375	0	0.0	62	6.631159702926811	4.841463294098951	53	False	0	0	0	complete
AC004448.2	376	0	0.0	62	5.015231554353672	3.97675418118454	59	False	0	0	0	complete
AC004448.3	377	0	0.0	62	8.05400586413258	6.60079709438124	61	False	0	0	0	complete
AC004449.1	378	0	0.0	62	1.6973571003161332	0.8380138272678934	34	False	0	0	0	complete
AC004453.1	379	0	0.0	62	31.190993474431274	29.28530805366625	62	False	0	0	0	complete
AC004453.2	380	0	0.0	62	4.342747469227858	3.17094728400075	55	False	0	0	0	complete
AC004461.1	381	0	0.0	62	21.14874532481155	17.842106931769102	62	False	0	0	0	complete
AC004461.2	382	0	0.0	62	70.82953148870122	67.2599031147257	62	False	0	0	0	complete
AC004466.1	383	0	0.0	62	394.53702473454393	368.40094032284503	62	False	0	0	0	complete
AC004466.2	384	0	0.0	62	63.832277636253345	61.24471052853055	62	False	0	0	0	complete
AC004466.3	385	0	0.0	62	47.72537408717123	40.7424179074407	62	False	0	0	0	complete
AC004467.1	386	0	0.0	62	12.337403280669255	10.107333565445135	59	False	0	0	0	complete
AC004471.1	387	0	0.0	62	38.87766512059965	34.01016782002095	62	False	0	0	0	complete
AC004471.2	388	0	0.0	62	3.911567258814565	2.993189751923985	53	False	0	0	0	complete
AC004477.1	389	0	0.0	62	40.79538939239042	36.3362310092656	62	False	0	0	0	complete
AC004477.2	390	0	0.0	62	810.1251676959807	784.577172542284	62	False	0	0	0	complete
AC004477.3	391	0	0.0	62	25.21099678989331	25.5008056101747	62	False	0	0	0	complete
AC004485.1	392	0	0.0	62	0.7734985464969492	0.0	19	False	0	0	0	complete
AC004486.1	393	0	0.0	62	1.9336900627954012	0.906624753624676	37	False	0	0	0	complete
AC004490.1	394	0	0.0	62	183.99016137428094	161.2298030658065	62	False	0	0	0	complete
AC004491.1	395	0	0.0	62	54.0634443624646	46.7698680724397	62	False	0	0	0	complete
AC004492.1	396	0	0.0	62	216.4611857811711	203.7181161572675	62	False	0	0	0	complete
AC004494.1	397	0	0.0	62	121.95599662984164	88.7272448755462	62	False	0	0	0	complete
AC004494.2	398	0	0.0	62	23.065702926046903	21.8309396373497	62	False	0	0	0	complete
AC004522.2	399	0	0.0	62	3.961030167198526	1.95208387110297	49	False	0	0	0	complete
AC004528.1	400	0	0.0	62	1.0209489087855308	0.0	22	False	0	0	0	complete
AC004528.2	401	0	0.0	62	958.5556748139295	839.8699111495105	62	False	0	0	0	complete
AC004540.1	402	0	0.0	62	46.71938165700422	40.6164490426698	62	False	0	0	0	complete
AC004540.2	403	0	0.0	62	137.76967255139616	112.92793412170249	62	False	0	0	0	complete
AC004542.1	404	0	0.0	62	671.920383518659	649.8018685249094	62	False	0	0	0	complete
AC004542.2	405	0	0.0	62	1009.7685980245841	977.017014793022	62	False	0	0	0	complete
AC004543.1	406	0	0.0	62	1.4943188567569214	0.8611121915188905	36	False	0	0	0	complete
AC004551.1	407	0	0.0	62	452.03515046373127	363.6888486079215	62	False	0	0	0	complete
AC004554.2	408	0	0.0	62	4.307682963597057	2.7637068378167	53	False	0	0	0	complete
AC004556.1	409	0	0.0	62	30.39988463747545	2.928125806654455	48	False	0	0	0	complete
AC004584.1	410	0	0.0	62	8.31848424142099	7.607420771243775	61	False	0	0	0	complete
AC004584.2	411	0	0.0	62	6.414233063251867	5.3644915884885	59	False	0	0	0	complete
AC004584.3	412	0	0.0	62	37.9335504375868	28.21219722978085	62	False	0	0	0	complete
AC004585.1	413	0	0.0	62	36.306439691565124	23.8199720179572	62	False	0	0	0	complete
AC004585.2	414	0	0.0	62	4.567183016146546	3.03034426188844	54	False	0	0	0	complete
AC004590.1	415	0	0.0	62	0.7653297625467397	0.0	21	False	0	0	0	complete
AC004593.1	416	0	0.0	62	107.08178953110466	99.89142934266044	62	False	0	0	0	complete
AC004594.1	417	0	0.0	62	227.77680412419775	208.483519948195	62	False	0	0	0	complete
AC004596.1	418	0	0.0	62	268.719243490146	259.4172678113485	62	False	0	0	0	complete
AC004597.1	419	0	0.0	62	6.049095129216446	3.6110285676637197	56	False	0	0	0	complete
AC004623.1	420	0	0.0	62	282.8669637281528	271.90698905502	62	False	0	0	0	complete
AC004637.1	421	0	0.0	62	32.14848824716568	26.5841476127107	62	False	0	0	0	complete
AC004656.1	422	0	0.0	62	1348.6032414999386	1178.2368080134202	62	False	0	0	0	complete
AC004672.1	423	0	0.0	62	72.82285618184764	65.24358079928805	62	False	0	0	0	complete
AC004672.2	424	0	0.0	62	15.705195495791305	13.049604626996299	62	False	0	0	0	complete
AC004678.1	425	0	0.0	62	37.9901214090059	30.98634711801765	62	False	0	0	0	complete
AC004678.2	426	0	0.0	62	16.239521229295587	11.81531642889665	62	False	0	0	0	complete
AC004687.1	427	0	0.0	62	220.85868619889735	161.400184938156	62	False	0	0	0	complete
AC004691.1	428	0	0.0	62	27.36926074438324	24.161315237176048	62	False	0	0	0	complete
AC004691.2	429	0	0.0	62	2481.977542678683	1838.986198683855	62	False	0	0	0	complete
AC004692.1	430	0	0.0	62	3.4429499476319374	1.25202418567476	47	False	0	0	0	complete
AC004692.2	431	0	0.0	62	14.054393443921695	8.7447344737494	60	False	0	0	0	complete
AC004696.1	432	0	0.0	62	50.576146467300475	47.2054053852013	62	False	0	0	0	complete
AC004696.2	433	0	0.0	62	6.2553865998588405	5.696014881844195	57	False	0	0	0	complete
AC004702.1	434	0	0.0	62	10.37519464923337	9.786245890301686	62	False	0	0	0	complete
AC004704.1	435	0	0.0	62	0.9626427381890734	0.0	23	False	0	0	0	complete
AC004706.1	436	0	0.0	62	29.499291240205725	25.69896726439915	62	False	0	0	0	complete
AC004706.3	437	0	0.0	62	111.26804722392352	99.60104384679565	62	False	0	0	0	complete
AC004707.1	438	0	0.0	62	573.2403340212638	542.7728083751535	62	False	0	0	0	complete
AC004754.1	439	0	0.0	62	1201.285836370583	1178.18970755542	62	False	0	0	0	complete
AC004771.1	440	0	0.0	62	355.96206882122493	342.0274759212705	62	False	0	0	0	complete
AC004771.2	441	0	0.0	62	174.20044503152133	169.84102313896352	62	False	0	0	0	complete
AC004771.3	442	0	0.0	62	51.454849576877706	50.99882404668905	62	False	0	0	0	complete
AC004771.4	443	0	0.0	62	227.60524650235277	218.4241261234895	62	False	0	0	0	complete
AC004771.5	444	0	0.0	62	52.06728379290597	49.050954037227655	62	False	0	0	0	complete
AC004775.1	445	0	0.0	62	1.4416016969845862	0.944462351065986	39	False	0	0	0	complete
AC004777.1	446	0	0.0	62	4.821045419495793	2.81969034122505	51	False	0	0	0	complete
AC004784.1	447	0	0.0	62	10.983866446732364	1.7449518762781	42	False	0	0	0	complete
AC004790.2	448	0	0.0	62	2.009398275527284	0.0	30	False	0	0	0	complete
AC004801.1	449	0	0.0	62	11.445313811167763	9.815019636765845	62	False	0	0	0	complete
AC004801.2	450	0	0.0	62	35.511772933355154	33.4150556577479	62	False	0	0	0	complete
AC004801.6	451	0	0.0	62	10.39945297793801	9.051030456624705	62	False	0	0	0	complete
AC004803.1	452	0	0.0	62	121.89844084825458	120.3090151424605	62	False	0	0	0	complete
AC004805.1	453	0	0.0	62	462.5390735144407	433.382810276371	62	False	0	0	0	complete
AC004805.2	454	0	0.0	62	9.09365978136157	7.696903272077455	59	False	0	0	0	complete
AC004805.3	455	0	0.0	62	5.454735311964664	5.010312001488365	58	False	0	0	0	complete
AC004808.1	456	0	0.0	62	4.368751862914184	2.877806597927785	46	False	0	0	0	complete
AC004808.2	457	0	0.0	62	11.358593103598038	6.191179730413465	54	False	0	0	0	complete
AC004812.1	458	0	0.0	62	7.495481125254034	6.12519113275314	60	False	0	0	0	complete
AC004812.2	459	0	0.0	62	108.49576650107792	101.488861929638	62	False	0	0	0	complete
AC004816.1	460	0	0.0	62	117.27287013765351	36.30645410287845	62	False	0	0	0	complete
AC004816.2	461	0	0.0	62	5.246872964862617	4.1626884348365945	55	False	0	0	0	complete
AC004817.1	462	0	0.0	62	9.100101602992076	2.91640627418433	55	False	0	0	0	complete
AC004817.2	463	0	0.0	62	6.7548807747321105	1.768993861415735	54	False	0	0	0	complete
AC004817.3	464	0	0.0	62	39.45760794106291	26.87859956382835	62	False	0	0	0	complete
AC004817.4	465	0	0.0	62	32.539195704871446	12.3687510010691	62	False	0	0	0	complete
AC004824.1	466	0	0.0	62	699.6238048689152	644.357368858982	62	False	0	0	0	complete
AC004825.2	467	0	0.0	62	4.302384257761059	4.104618975692034	56	False	0	0	0	complete
AC004828.1	468	0	0.0	62	4.5888829501057575	1.10735618426959	45	False	0	0	0	complete
AC004830.1	469	0	0.0	62	66.11001439006405	67.40021295142355	61	False	0	0	0	complete
AC004832.1	470	0	0.0	62	18.890055872773452	13.150811918898949	59	False	0	0	0	complete
AC004832.2	471	0	0.0	62	0.3615077608142047	0.0	16	False	0	0	0	complete
AC004832.3	472	0	0.0	62	659.0591586281521	583.671863685583	62	False	0	0	0	complete
AC004832.4	473	0	0.0	62	49.82302254811779	45.78594205856845	62	False	0	0	0	complete
AC004832.5	474	0	0.0	62	77.22685164147371	72.66853699602365	62	False	0	0	0	complete
AC004832.6	475	0	0.0	62	1.837704205110589	0.9211552659197659	42	False	0	0	0	complete
AC004834.1	476	0	0.0	62	45.487717196631145	27.932228770785002	62	False	0	0	0	complete
AC004835.1	477	0	0.0	62	1.241889356349524	0.8734254185722226	37	False	0	0	0	complete
AC004836.1	478	0	0.0	62	1.9373041183321416	0.9083830951011305	39	False	0	0	0	complete
AC004837.1	479	0	0.0	62	6.548739494365507	5.50531404880633	61	False	0	0	0	complete
AC004837.2	480	0	0.0	62	65.50606501315019	64.39218043870534	62	False	0	0	0	complete
AC004837.3	481	0	0.0	62	7.477826650422386	6.3931529850656705	62	False	0	0	0	complete
AC004839.1	482	0	0.0	62	14.332217264247452	12.9552071602972	62	False	0	0	0	complete
AC004840.1	483	0	0.0	62	4.844241946245956	4.20116887775807	55	False	0	0	0	complete
AC004846.1	484	0	0.0	62	212.77363696169857	191.5299644625	62	False	0	0	0	complete
AC004846.2	485	0	0.0	62	289.432749377474	259.7030717737695	62	False	0	0	0	complete
AC004847.1	486	0	0.0	62	39.0851763352527	26.6458245152118	62	False	0	0	0	complete
AC004853.1	487	0	0.0	62	0.8659145561365815	0.0	22	False	0	0	0	complete
AC004854.1	488	0	0.0	62	4.444751577694621	2.884763342392345	57	False	0	0	0	complete
AC004854.2	489	0	0.0	62	217.42030420482723	202.53602292737799	62	False	0	0	0	complete
AC004858.1	490	0	0.0	62	17.915868267517354	17.133505687442053	62	False	0	0	0	complete
AC004862.1	491	0	0.0	62	6.461101372077119	3.93447180816296	52	False	0	0	0	complete
AC004865.1	492	0	0.0	62	51.29647451797997	49.44543512414275	62	False	0	0	0	complete
AC004865.2	493	0	0.0	62	48.72823466733214	44.11790573609295	62	False	0	0	0	complete
AC004870.1	494	0	0.0	62	1.6218136128573821	0.0	22	False	0	0	0	complete
AC004870.2	495	0	0.0	62	83.16485078488478	55.565480193695805	61	False	0	0	0	complete
AC004870.3	496	0	0.0	62	7.040280320858463	3.40068691539936	50	False	0	0	0	complete
AC004877.1	497	0	0.0	62	334.5250470898685	313.847480329204	62	False	0	0	0	complete
AC004877.2	498	0	0.0	62	41.18655617056586	38.7608036880177	62	False	0	0	0	complete
AC004882.1	499	0	0.0	62	5.001023334046341	1.98203160230615	47	False	0	0	0	complete
AC004882.2	500	0	0.0	62	3.5398960456253428	1.05097390245691	40	False	0	0	0	complete
AC004884.1	501	0	0.0	62	19.049684337461905	16.37852689638735	62	False	0	0	0	complete
AC004884.2	502	0	0.0	62	86.11349029783231	82.7830238426308	62	False	0	0	0	complete
AC004888.1	503	0	0.0	62	3.6858134559168003	2.014172921489745	47	False	0	0	0	complete
AC004889.1	504	0	0.0	62	117.50807170764942	105.64504131820951	62	False	0	0	0	complete
AC004890.1	505	0	0.0	62	3.7544103365719494	2.86366933926948	53	False	0	0	0	complete
AC004890.2	506	0	0.0	62	362.5147645302205	324.413317528243	62	False	0	0	0	complete
AC004890.3	507	0	0.0	62	71.95933743865614	69.58219182305291	62	False	0	0	0	complete
AC004893.1	508	0	0.0	62	63.511832607639896	59.688615864080745	62	False	0	0	0	complete
AC004895.1	509	0	0.0	62	4.400672691824352	3.704517504174015	57	False	0	0	0	complete
AC004898.1	510	0	0.0	62	159.21667030141168	150.4356658695495	62	False	0	0	0	complete
AC004906.1	511	0	0.0	62	316.7349911029995	264.7935857058545	62	False	0	0	0	complete
AC004908.1	512	0	0.0	62	77.11975685568196	74.3773297571218	62	False	0	0	0	complete
AC004908.2	513	0	0.0	62	56.113547998239795	55.71066164204455	62	False	0	0	0	complete
AC004908.3	514	0	0.0	62	18.743307024163816	15.7499591591995	62	False	0	0	0	complete
AC004917.1	515	0	0.0	62	20.76040336244843	15.5115459436684	62	False	0	0	0	complete
AC004918.1	516	0	0.0	62	258.9348390142107	247.6006342812685	62	False	0	0	0	complete
AC004918.3	517	0	0.0	62	301.49164134513575	282.7915941125865	62	False	0	0	0	complete
AC004921.1	518	0	0.0	62	7.790744454215036	6.4484251015353955	59	False	0	0	0	complete
AC004922.1	519	0	0.0	62	7525.033794110151	6811.693113577105	62	False	0	0	0	complete
AC004923.1	520	0	0.0	62	22.738168981088382	13.744485250023601	61	False	0	0	0	complete
AC004923.2	521	0	0.0	62	4.0803372970154985	1.67849615967478	46	False	0	0	0	complete
AC004923.4	522	0	0.0	62	30.578619223099746	26.7123229625083	62	False	0	0	0	complete
AC004925.1	523	0	0.0	62	4.605796057363442	2.71792038713192	46	False	0	0	0	complete
AC004941.1	524	0	0.0	62	1.300707136942637	0.889009702903769	41	False	0	0	0	complete
AC004943.1	525	0	0.0	62	104.90910950155052	102.73430920075299	62	False	0	0	0	complete
AC004943.2	526	0	0.0	62	736.6523911358383	735.15750328951	62	False	0	0	0	complete
AC004943.3	527	0	0.0	62	6.8276238759199845	5.77923705697538	58	False	0	0	0	complete
AC004945.1	528	0	0.0	62	43.530311909152836	37.50677953760485	62	False	0	0	0	complete
AC004947.1	529	0	0.0	62	2.9841062178551216	0.9596089981899815	40	False	0	0	0	complete
AC004947.2	530	0	0.0	62	9.281403428310993	6.400877570165051	56	False	0	0	0	complete
AC004948.1	531	0	0.0	62	1.0729282157658702	0.0	26	False	0	0	0	complete
AC004951.1	532	0	0.0	62	1184.3834770701806	1075.0353616156049	62	False	0	0	0	complete
AC004951.2	533	0	0.0	62	266.02713929384385	178.657787603702	62	False	0	0	0	complete
AC004951.3	534	0	0.0	62	162.46142065380988	114.3067055112005	62	False	0	0	0	complete
AC004951.4	535	0	0.0	62	445.4297280155097	397.734231327468	62	False	0	0	0	complete
AC004967.1	536	0	0.0	62	198.38054314253952	180.487477652292	62	False	0	0	0	complete
AC004969.1	537	0	0.0	62	5.8175220060381925	5.1113299068056595	58	False	0	0	0	complete
AC004975.1	538	0	0.0	62	24.895313488539017	25.073612630761602	62	False	0	0	0	complete
AC004975.2	539	0	0.0	62	12.286752317875106	11.182518440202099	62	False	0	0	0	complete
AC004980.1	540	0	0.0	62	890.566493352237	839.8039470707561	62	False	0	0	0	complete
AC004980.2	541	0	0.0	62	82.25772325477531	68.73081454682631	62	False	0	0	0	complete
AC004980.3	542	0	0.0	62	41.8567129904401	35.8185258761622	62	False	0	0	0	complete
AC004980.4	543	0	0.0	62	3.2435174954904107	0.9074285913783005	33	False	0	0	0	complete
AC004982.1	544	0	0.0	62	51.87083941712151	41.738024254124	62	False	0	0	0	complete
AC004982.2	545	0	0.0	62	120.79141512656993	106.95838170491001	62	False	0	0	0	complete
AC004986.1	546	0	0.0	62	30.20924091315581	26.48134025255105	62	False	0	0	0	complete
AC004987.4	547	0	0.0	62	2.4170777069177025	1.87509009194899	48	False	0	0	0	complete
