taxon	host_feature	host_feature_collection	coefficient	p_value	bh_q_value	supported_nominal	TRANSFORMATION_SENSITIVE_MECHANISM	composition_sensitive	sample_sensitive	evidence_category	criteria
Ochrobactrum	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	0.00871365921425425	0.0324092910112823	0.14033278650315	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03241; primary_q=0.1403; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	-0.0152186558082663	0.0136913532311989	0.114094610259991	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01369; primary_q=0.1141; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	0.00345668656782092	0.207274019051711	0.339798053307969	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2073; primary_q=0.3398; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	0.000623954460201318	0.878284827862944	0.878284827862944	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8783; primary_q=0.8783; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	0.000746101766207658	0.870618316179457	0.878284827862944	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8706; primary_q=0.8783; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_MYC_TARGETS_V2	MSigDB_Hallmark	0.00975748910614523	0.131698139814724	0.30468822470502	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1317; primary_q=0.3047; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_MYOGENESIS	MSigDB_Hallmark	-0.00259617664922979	0.607974227065986	0.740272145298217	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.608; primary_q=0.7403; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	0.00343261531674055	0.314893419691504	0.477111241956824	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3149; primary_q=0.4771; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	-0.00170029036009746	0.691940019036425	0.795447597023849	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6919; primary_q=0.7954; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	0.0102840769645282	0.00294436899049269	0.0490728165082115	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.002944; primary_q=0.04907; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	-0.0723367023711749	0.00533153807527912	0.0629121697788585	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.005332; primary_q=0.06291; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_PEROXISOME	MSigDB_Hallmark	-0.00648245247320698	0.0364865244908189	0.14033278650315	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03649; primary_q=0.1403; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	0.00048719342298043	0.751533116653954	0.795447597023849	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7515; primary_q=0.7954; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	-0.0063092954060364	0.000839782885370765	0.0209945721342691	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.0008398; primary_q=0.02099; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	0.00528345073394024	0.174100780226185	0.310894250403901	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1741; primary_q=0.3109; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	-0.0126216364606252	1.09671662771921e-06	5.48358313859605e-05	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=1.097e-06; primary_q=5.484e-05; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	-0.000844933796289643	0.754105564848567	0.795447597023849	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7541; primary_q=0.7954; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	0.00172719821267071	0.763629693142895	0.795447597023849	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7636; primary_q=0.7954; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	-0.000663340444084148	0.761534800346853	0.795447597023849	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7615; primary_q=0.7954; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	-0.00825068105535467	0.0285274686439042	0.14033278650315	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02853; primary_q=0.1403; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	0.000777826123922163	0.745898351715585	0.795447597023849	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7459; primary_q=0.7954; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	0.00669043289037671	0.0212944631938126	0.133090394961329	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02129; primary_q=0.1331; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	-0.00791887097692491	0.172315010001143	0.310894250403901	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1723; primary_q=0.3109; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HBP1	DoRothEA_VIPER	0.0917903191907114	0.00327380835602371	0.0211834658330946	TRUE	FALSE	TRUE	FALSE	COMPOSITION_SENSITIVE_MECHANISM	primary_p=0.003274; primary_q=0.02118; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HIF1A	DoRothEA_VIPER	0.13862819459392	0.376122487159015	0.489626906360848	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3761; primary_q=0.4896; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HMBOX1	DoRothEA_VIPER	-0.026309352573233	0.381606302932423	0.492172025533852	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3816; primary_q=0.4922; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HNF1A	DoRothEA_VIPER	-0.201880642808588	0.128398702585854	0.225981716551103	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1284; primary_q=0.226; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HNF1B	DoRothEA_VIPER	-0.262961381369265	0.00617857307948083	0.028385488970288	TRUE	FALSE	TRUE	FALSE	COMPOSITION_SENSITIVE_MECHANISM	primary_p=0.006179; primary_q=0.02839; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HNF4A	DoRothEA_VIPER	-0.197720858012398	0.0391435588048103	0.0968089922019366	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03914; primary_q=0.09681; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HNF4G	DoRothEA_VIPER	-0.171007929103723	0.183437896686745	0.294571804898423	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1834; primary_q=0.2946; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	HOXA9	DoRothEA_VIPER	-0.0871098951743498	0.00926283501581368	0.0399573275191963	TRUE	FALSE	TRUE	FALSE	COMPOSITION_SENSITIVE_MECHANISM	primary_p=0.009263; primary_q=0.03996; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	HOXB13	DoRothEA_VIPER	-0.22615787723468	0.0250914050535401	0.0800015813301277	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02509; primary_q=0.08; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	Hypoxia	PROGENy	0.38687857969358	0.0138027960038533	0.0690131912762683	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.0138; primary_q=0.06901; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	IKZF1	DoRothEA_VIPER	-0.223767381337505	0.0466312516664248	0.109136971985249	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04663; primary_q=0.1091; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	IRF1	DoRothEA_VIPER	-0.0982398813314673	0.247902170618576	0.36118197043766	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2479; primary_q=0.3612; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	IRF2	DoRothEA_VIPER	-0.077570677292735	0.240878028535367	0.360170359629502	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2409; primary_q=0.3602; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	IRF3	DoRothEA_VIPER	0.306746238035074	4.89660394272134e-07	3.44878515905159e-05	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=4.897e-07; primary_q=3.449e-05; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	IRF4	DoRothEA_VIPER	-0.233471163758243	0.119168809468257	0.213147464089565	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1192; primary_q=0.2131; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	JAK-STAT	PROGENy	-0.0448157658881289	0.740551742481783	0.753075988405622	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7406; primary_q=0.7531; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	JUN	DoRothEA_VIPER	0.131132481029698	0.333219293376483	0.449743831551081	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3332; primary_q=0.4497; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	JUNB	DoRothEA_VIPER	0.154003319806556	0.0113156041227984	0.0461006093891788	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.01132; primary_q=0.0461; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	JUND	DoRothEA_VIPER	0.0710343332371147	0.194267473584221	0.305277458489491	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1943; primary_q=0.3053; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	KDM5B	DoRothEA_VIPER	0.150332418859492	7.47076089241409e-05	0.00117397671166507	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=7.471e-05; primary_q=0.001174; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	KLF1	DoRothEA_VIPER	0.221097187945962	0.000351054746848945	0.00335791496985947	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.0003511; primary_q=0.003358; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	KLF13	DoRothEA_VIPER	-0.23161198391217	0.000123017801389321	0.00159199507680298	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.000123; primary_q=0.001592; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	KLF5	DoRothEA_VIPER	0.565262092813638	0.0389218121753641	0.0968089922019366	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03892; primary_q=0.09681; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	KLF6	DoRothEA_VIPER	0.111381699531238	0.039603678628065	0.0968089922019366	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.0396; primary_q=0.09681; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	KLF9	DoRothEA_VIPER	0.357692361510669	4.87684518023345e-05	0.000962710497830786	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=4.877e-05; primary_q=0.0009627; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	LEF1	DoRothEA_VIPER	-0.0730852588116779	0.216785564807093	0.333516253549374	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2168; primary_q=0.3335; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	LYL1	DoRothEA_VIPER	-0.387384677556004	0.102965395831977	0.190303140799305	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.103; primary_q=0.1903; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAF	DoRothEA_VIPER	0.0404781568377535	0.512756041580439	0.606485640579014	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5128; primary_q=0.6065; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAFB	DoRothEA_VIPER	-0.210685999401159	0.224296293580705	0.342674892970522	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2243; primary_q=0.3427; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAFF	DoRothEA_VIPER	-0.37141577078364	0.000307117480767326	0.00321742122708628	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.0003071; primary_q=0.003217; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAFG	DoRothEA_VIPER	0.253058173717356	0.0627091198645674	0.135254964413773	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.06271; primary_q=0.1353; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAFK	DoRothEA_VIPER	0.174732167664164	0.34844907056354	0.461799973036017	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3484; primary_q=0.4618; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAPK	PROGENy	0.224603237197954	0.117606781468879	0.235213562937758	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1176; primary_q=0.2352; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAX	DoRothEA_VIPER	0.0421461773692111	0.656543280958934	0.741652785778583	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6565; primary_q=0.7417; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MAZ	DoRothEA_VIPER	0.12024051998619	0.0478086548781375	0.110714779717792	TRUE	TRUE	FALSE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04781; primary_q=0.1107; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MBD1	DoRothEA_VIPER	-0.308661805673705	6.99520410195919e-09	1.53894490243102e-06	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=6.995e-09; primary_q=1.539e-06; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MBD2	DoRothEA_VIPER	0.226185973184615	0.000292595349206792	0.00321742122708628	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.0002926; primary_q=0.003217; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEF2A	DoRothEA_VIPER	-0.592760400942319	0.0281325536090531	0.0825221572532223	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02813; primary_q=0.08252; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	MEF2B	DoRothEA_VIPER	-0.0335748396763478	0.548967189081712	0.645843751860837	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.549; primary_q=0.6458; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEF2C	DoRothEA_VIPER	-0.244537595971525	0.010575149115236	0.0438968453839983	TRUE	FALSE	TRUE	FALSE	COMPOSITION_SENSITIVE_MECHANISM	primary_p=0.01058; primary_q=0.0439; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	MEIS1	DoRothEA_VIPER	-0.192772280225934	0.0429672501058321	0.101642957239603	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04297; primary_q=0.1016; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	MEIS2	DoRothEA_VIPER	-0.220506900044685	0.027684857115304	0.0823063319644174	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02768; primary_q=0.08231; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	MEblack	WGCNA_Modules	0.0416275697456653	0.0133086760915926	0.0384645647589835	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.01331; primary_q=0.03846; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEblue	WGCNA_Modules	0.0532827648357454	0.002889578931824	0.020841150362864	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.00289; primary_q=0.02084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEbrown	WGCNA_Modules	-0.0353833033883152	0.0394095020654703	0.0788190041309406	TRUE	FALSE	FALSE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03941; primary_q=0.07882; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEcyan	WGCNA_Modules	0.00635586653910493	0.706140233905886	0.706140233905886	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7061; primary_q=0.7061; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEgreen	WGCNA_Modules	-0.0391681647662862	0.00317473492005582	0.020841150362864	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.003175; primary_q=0.02084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEgreenyellow	WGCNA_Modules	0.0400480401033066	0.003907715693037	0.020841150362864	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.003908; primary_q=0.02084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEgrey	WGCNA_Modules	-0.0154080666920557	0.439416895143007	0.529691758871276	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4394; primary_q=0.5297; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEmagenta	WGCNA_Modules	0.0141915647885478	0.319029554485761	0.425372739314349	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.319; primary_q=0.4254; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEmidnightblue	WGCNA_Modules	0.0071700983702587	0.618729016892877	0.659977618019069	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6187; primary_q=0.66; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEpink	WGCNA_Modules	-0.0137427193038522	0.463480289012366	0.529691758871276	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4635; primary_q=0.5297; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEpurple	WGCNA_Modules	-0.0450586052651392	0.0123535368385755	0.0384645647589835	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.01235; primary_q=0.03846; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEred	WGCNA_Modules	-0.0452852599926491	0.0168282470820553	0.0384645647589835	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.01683; primary_q=0.03846; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEsalmon	WGCNA_Modules	-0.028136003024807	0.122231049478622	0.195569679165795	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1222; primary_q=0.1956; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEtan	WGCNA_Modules	-0.0295406088926164	0.0161853780691197	0.0384645647589835	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=0.01619; primary_q=0.03846; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEturquoise	WGCNA_Modules	-0.0349340018425548	0.0480570020036829	0.0854346702287696	TRUE	FALSE	FALSE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04806; primary_q=0.08543; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MEyellow	WGCNA_Modules	-0.0173590714522109	0.294904156736853	0.425372739314349	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2949; primary_q=0.4254; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MITF	DoRothEA_VIPER	-0.171439630526029	0.0147524824577252	0.0579561810839203	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01475; primary_q=0.05796; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
Ochrobactrum	MNT	DoRothEA_VIPER	-0.362559060567834	1.5629529470434e-06	6.87699296699098e-05	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=1.563e-06; primary_q=6.877e-05; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MXI1	DoRothEA_VIPER	-0.225462040502885	6.27051847100289e-07	3.44878515905159e-05	TRUE	FALSE	FALSE	FALSE	ROBUST_HOST_MECHANISM	primary_p=6.271e-07; primary_q=3.449e-05; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MYB	DoRothEA_VIPER	-0.0935218865586744	0.09040220061499	0.171452449442223	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.0904; primary_q=0.1715; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MYBL2	DoRothEA_VIPER	-0.00964220253976909	0.835215808767357	0.887668975501538	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8352; primary_q=0.8877; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MYC	DoRothEA_VIPER	-0.0695326081830039	0.407785765632028	0.509892730928961	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4078; primary_q=0.5099; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	MYOD1	DoRothEA_VIPER	-0.15330949415396	0.259491199584516	0.375579367819694	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2595; primary_q=0.3756; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Ochrobactrum	NANOG	DoRothEA_VIPER	-0.148748521837882	0.020386868649467	0.0710352342477151	TRUE	FALSE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.02039; primary_q=0.07104; transformation_sensitive=FALSE; composition_sensitive=TRUE; sample_sensitive=FALSE
