dataset_id	feature_family	feature_name	model	effect_size_beta	std_error_HC3	ci95_low	ci95_high	p_value	spearman_rho	spearman_p	n	locked_direction_from_discovery	direction_consistent	bh_q_value	ci_excludes_zero
GSE62452	tf	ZNF384	feature_score ~ moffitt50_contrast	0.10421699048971653	0.1347744629827921	-0.1599361029922827	0.3683700839717158	0.43936286324686114	0.028571689548959063	0.8157256846558175	69	1	True	0.7753462292591666	False
GSE62452	tf	ZNF639	feature_score ~ moffitt50_contrast	0.08183904063435468	0.1218880462066169	-0.1570571400765684	0.32073522134527777	0.5019479462915257	0.12732919254658387	0.2971316649672418	69	1	True	0.7925493888813564	False
GSE62452	tf	ZNF740	feature_score ~ moffitt50_contrast	-0.05361265526805119	0.108852590058906	-0.26695981140740965	0.1597345008713073	0.6223480366076432	-0.09605407380343443	0.43237941685257597	69	1	False	0.8091540058421187	False
GSE62452	module	MEblack	feature_score ~ moffitt50_contrast	0.006728273229979821	0.0021501184736394266	0.002514118459152311	0.01094242800080733	0.0017524897196651873	0.2657289002557545	0.02732628201540064	69	1	True	0.00408914267921877	True
GSE62452	module	MEblue	feature_score ~ moffitt50_contrast	0.015911280010221983	0.0030122891519048646	0.010007301761467744	0.02181525825897622	1.2769583291758048e-07	0.3849835586408477	0.0010893593693500226	69	1	True	4.4693541521153165e-07	True
GSE62452	module	MEgreen	feature_score ~ moffitt50_contrast	-0.028855303297142552	0.00250848269464232	-0.03377183903448348	-0.023938767559801618	1.2727517069777786e-30	-0.6926561929119476	4.2919482186431973e-11	69	-1	True	8.909261948844451e-30	True
GSE62452	module	MEgreenyellow	feature_score ~ moffitt50_contrast	0.0046431969353591136	0.0020018133002635843	0.0007197149630692231	0.008566678907649004	0.020368185020808314	0.226160029229083	0.06167903075225293	69	1	True	0.03564432378641455	True
GSE62452	module	MEpurple	feature_score ~ moffitt50_contrast	-0.009552162370591928	0.006165446633920529	-0.02163621572167987	0.0025318909804960144	0.12130822066447525	-0.24084764340518822	0.04620316375704252	69	-1	True	0.1415262574418878	False
GSE62452	module	MEred	feature_score ~ moffitt50_contrast	-0.008784067606221233	0.004451193162876365	-0.01750824589368984	-5.988931875262546e-05	0.048447884414963636	-0.15005480453050787	0.21845024460085874	69	-1	True	0.0678270381809491	True
GSE62452	module	MEtan	feature_score ~ moffitt50_contrast	8.257443812916684e-05	0.0012386706349474484	-0.002345175395075193	0.002510324271333527	0.9468493878769767	0.13160394592619656	0.2810740207947744	69	-1	False	0.9468493878769767	False
