sample_id	patient_id	cell_type	tumor_control_status	CTCFL	IRF3	JUNB	KLF13	KLF9	MNT	MXI1	SNAI2	TFAP4	TP63	ZBTB7A	ZNF24	BHLHE40	E2F6	ELF1	GRHL2	KLF1	MBD1	MBD2	OTX2	SIX5	SNAPC4	ZBED1	ZNF384	ZNF740	dataset_id
"T3|endothelial"	"T3"	"endothelial"	"PDAC_TUMOR"	4.3612889555729	4.80177664436853	7.4070435203395	-5.11969341753664	8.42583896721924	-7.20869438970315	-8.57132413073763	-6.20431457268165	3.65989090572877	1.05106259168803	-7.0852871020562	-1.60920111139187	-7.51960654668443	-5.95078556853184	7.7476730625656	4.85732635192827	6.46044248654167	-4.90565636082569	-0.0548928300025928	2.34671279550802	3.017354653115	3.32230752756042	4.65427136334927	7.71223365446855	5.13949658878553	"PENG_CRA001160"
"T3|fibroblast_caf"	"T3"	"fibroblast_caf"	"PDAC_TUMOR"	4.32532642561753	4.78449620644196	7.46274906614204	-5.14332268766555	6.99710081622073	-6.21619769663445	-8.55346234209448	-4.99815210272381	3.30831594490557	0.597774274740227	-6.23925768328246	-1.46684860148566	-6.34557353927491	-5.35554020070029	6.80702687815039	4.0000294225534	6.06194965136355	-4.52392886434686	-0.380712302336195	2.77965540383852	3.33302508107499	2.76834309657852	4.44846685631802	7.39083875826375	5.10773807603585	"PENG_CRA001160"
"T3|malignant_epithelial"	"T3"	"malignant_epithelial"	"PDAC_TUMOR"	3.57176767119612	4.94364807875015	6.76781316297401	-4.87240180459442	6.56436901396033	-6.41189015312673	-8.37663789686143	-6.37851864049971	3.67411215806195	0.987109944909492	-6.9816510815639	-1.9335643795427	-7.21701462723552	-6.28190203230106	7.40331817175251	6.80365393763276	5.97844021635406	-5.1308393111298	-0.415894073453257	0.575901713498921	3.00196992642173	2.8766664292476	4.8534741235846	7.35869505991385	5.80757225408274	"PENG_CRA001160"
"T3|myeloid"	"T3"	"myeloid"	"PDAC_TUMOR"	3.14611005200903	5.46322388591802	6.5397474946226	-4.80104490508338	6.13667772551418	-6.34031728943136	-8.13230635014442	-5.36140951865329	2.9570457260257	0.357860509338492	-4.90730229625278	-1.41439403320798	-7.33306141138214	-5.82093403610286	7.8362440544252	3.88971624280641	6.17417346838329	-4.95996998480989	-0.1045983469056	1.40348473581417	3.07982315118022	3.3411531581145	4.88604511696418	7.18184419043951	4.84078532573184	"PENG_CRA001160"
"T4|B_cell"	"T4"	"B_cell"	"PDAC_TUMOR"	2.36556971106551	4.99611004072905	5.20831812212867	-4.47019935481224	4.70816469052905	-5.02702535162536	-6.91713627821425	-3.99420553157737	1.80895456288435	0.661983954698923	-3.92885337924819	-0.668856372287126	-5.84699526251198	-4.67186829559445	6.25447415914726	3.06248877144564	4.82483032549552	-4.27703809514932	-0.716114866559976	1.15579923891458	1.87807951980431	3.1456256584521	4.93755241709384	6.94369656790631	4.2006209177692	"PENG_CRA001160"
"T4|T_cell"	"T4"	"T_cell"	"PDAC_TUMOR"	2.64029921998004	6.31662591203129	6.34395555194451	-4.38614599507886	5.68690847243528	-5.77263329488461	-7.37666618287215	-4.79115032920701	2.75313188891354	0.845400763751607	-4.75374426379861	-0.992344694061678	-6.62518762542238	-5.24157348422982	7.03134788366234	3.47924081057519	5.02333600839194	-5.30953122957736	-0.61638262111212	1.12888816439725	2.48661623837753	3.5553779858695	4.77641352946985	6.72727748567082	4.450890333184	"PENG_CRA001160"
"T4|endothelial"	"T4"	"endothelial"	"PDAC_TUMOR"	3.88489091006835	4.65686282070718	6.94721697629502	-4.4100000165919	8.06785872852489	-7.36193406980581	-8.53589579265208	-5.79194896940621	3.77614040055595	0.96450248051337	-7.08292159504495	-0.884204044985711	-7.31622213444675	-5.90279635627679	8.04386941689412	4.94944229771431	6.14915830414097	-5.08891055364639	-0.0729202762916244	2.51497308322368	3.40520602656124	3.49466978935987	4.71645839973414	7.80347256326476	5.62875702265751	"PENG_CRA001160"
"T4|fibroblast_caf"	"T4"	"fibroblast_caf"	"PDAC_TUMOR"	3.93200173240017	5.18519113107697	7.28248921975424	-5.1590620044551	6.85138099045953	-6.28305462679072	-8.4159134691053	-5.09160861749789	3.41736829271682	0.673175806983344	-5.86620069767653	-1.30172152939807	-6.20636909965472	-5.13914813909194	6.60768876549149	4.35351031725223	5.16769868059695	-4.36144894900553	-0.287424124815792	2.56248583120166	3.63458342591936	2.66450507563914	4.57911595531377	7.69377598202957	5.02332651748895	"PENG_CRA001160"
"T4|malignant_epithelial"	"T4"	"malignant_epithelial"	"PDAC_TUMOR"	3.42455945337735	5.12406602364918	7.01205055756225	-4.45488332014714	6.93548034511906	-7.12075506048233	-8.57308768646498	-6.82481277278801	3.71255836615369	0.899221880163547	-7.24712127936081	-1.59955786777728	-7.22072403629354	-6.21235140240194	7.56993469330932	7.29260950894922	5.58501275258475	-5.14243442959668	-0.562954228106699	0.83513257323855	2.65301792765157	2.94556201356252	4.79795305351927	7.99281334240508	5.4493831350149	"PENG_CRA001160"
"T4|myeloid"	"T4"	"myeloid"	"PDAC_TUMOR"	2.81819011426988	5.48802652612661	6.59729961806024	-4.92480595221326	6.200956660668	-6.60349378273723	-7.96977377405693	-5.54272464196157	2.83331827619308	0.645096550375939	-5.68155158018141	-1.77367634635376	-7.25858713091243	-5.62878983030619	7.33989203774796	4.05874348706671	5.53574668616496	-4.9932697715098	-0.693738347594601	1.60606464742566	2.69797489337236	3.33415589265915	5.02651939933931	6.81897952021965	4.78320822009833	"PENG_CRA001160"
"T5|T_cell"	"T5"	"T_cell"	"PDAC_TUMOR"	2.36457582925896	5.56511612664291	5.39851593496441	-3.90736346197314	4.56141718233999	-5.15260847838873	-6.34984218685777	-4.29046421305038	1.7387364274173	0.435456850914092	-3.49308385631575	-0.896104989384296	-7.1338080757411	-5.43650449738854	6.22554588832216	2.30763941391563	4.3944949090584	-4.14950847088171	-1.08880340332321	1.71092142143794	2.35014595111858	2.46801743515264	5.40761455787758	6.0602933969466	4.21009471123116	"PENG_CRA001160"
"T5|endothelial"	"T5"	"endothelial"	"PDAC_TUMOR"	3.97779573296541	4.77905744538804	7.2672214215916	-4.77448833681486	7.77712601706231	-6.79180452206622	-8.15369384130294	-5.38583571494404	3.56011353956386	1.24381880823846	-6.16955162069334	-1.31584485379879	-7.87669378420511	-5.6772474803115	8.06337744467599	4.25027974522885	5.88864257368745	-4.56218113744675	0.163966386340127	2.5687737748995	2.85901970622726	2.95263921948916	4.51402215717448	7.59176432090351	5.08003540872123	"PENG_CRA001160"
"T5|fibroblast_caf"	"T5"	"fibroblast_caf"	"PDAC_TUMOR"	3.88113213277179	4.58760057365789	6.64787304047029	-4.72161152056143	6.48929740449311	-5.68776388367482	-8.16802495968397	-4.56631159756738	2.76295577514062	0.554343470299509	-5.68188749033174	-0.79990976849812	-6.04906752466106	-4.73809065222746	6.75769031786927	3.27770636458366	5.2699691541777	-4.37099865919514	-0.132079142107639	2.66965639411076	3.20572459147371	2.49300694366627	4.44192329810836	7.02419722464025	4.76427193053994	"PENG_CRA001160"
"T5|malignant_epithelial"	"T5"	"malignant_epithelial"	"PDAC_TUMOR"	2.92561787244007	5.04950257797096	6.5314555859527	-4.87365440377312	6.08601222722261	-5.95062587337512	-7.8305015311453	-6.07477631487863	3.37067054055099	0.701606651302716	-6.49841803391605	-1.53161092686026	-6.9469576053671	-5.85156368081627	6.62982524823538	6.28402979880905	5.38444595585687	-4.66767529350111	-0.000558607800805283	0.747593314500113	2.83684850567867	2.44538874367108	4.64412964556958	6.95081276056959	5.24121783590939	"PENG_CRA001160"
"T5|myeloid"	"T5"	"myeloid"	"PDAC_TUMOR"	2.793806608159	5.32556983510097	6.5772193450191	-4.89306063817023	6.16856697774186	-6.06051921019934	-7.87018921799842	-4.83343986510622	2.47520758031711	0.234574157690236	-4.93972978495227	-1.43458517797058	-6.91297823594146	-5.4355381546958	7.54266367360192	3.63017639677808	5.35150563708257	-4.50864313661741	-0.667462868176727	2.06811646926615	2.60891140962065	2.75212624792909	4.84731456375348	7.00411561623362	4.59595743976005	"PENG_CRA001160"
"T5|nonmalignant_epithelial"	"T5"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.45975358301904	4.88092371246106	6.85990074334934	-4.61502132688099	6.72730168070883	-6.07034280530189	-8.5189336081572	-5.63657136666485	3.8128180592376	0.997239100284301	-6.47097711265151	-1.05863522711424	-6.77865332618889	-5.41431209864266	7.12978565938889	5.88976848988913	5.32036884527045	-4.56647040126789	-0.539950292885508	1.97052382367178	3.16464671558908	2.80251354802723	4.37114820631951	7.65911395147505	4.93704712105371	"PENG_CRA001160"
"T6|T_cell"	"T6"	"T_cell"	"PDAC_TUMOR"	1.99043086913299	6.12172343661644	4.8946845160981	-4.3735234004323	4.60283025848292	-4.11675230247599	-6.62469145632351	-3.4274271864228	2.34233325756033	0.685936894571332	-4.04916428231542	-0.15893237412348	-6.35530617581806	-4.29613004769458	5.8003645700528	2.58878546767185	5.1471163559159	-4.49866440704435	-0.582395371915904	1.09629538490397	2.86083177632887	2.88824099956649	4.74336503340512	5.45903320719197	3.89351880899697	"PENG_CRA001160"
"T6|endothelial"	"T6"	"endothelial"	"PDAC_TUMOR"	4.2302099349523	5.1365116274131	7.10840769608138	-5.00023230365774	7.87524621008302	-6.72832479858251	-8.5245307036398	-5.45655061187583	3.82434203983393	1.57243453820904	-6.52324068208758	-1.5933651151054	-7.57705293922806	-5.88954248243458	7.93485284417481	4.99885018533783	5.92155848315739	-4.85446210924287	-0.0919384294001996	2.25665710683242	3.24185168509135	3.30650575157188	4.73351489730429	8.0205537316064	5.4156602114279	"PENG_CRA001160"
"T6|fibroblast_caf"	"T6"	"fibroblast_caf"	"PDAC_TUMOR"	3.91513531649794	5.23021169213492	6.71253313386832	-5.18223228010932	6.56691006816203	-5.81975793304669	-7.99319650875073	-4.70261270341804	3.19895294115194	0.963367781150655	-5.57389438526096	-1.43709677353282	-5.96622223931966	-4.83773404827996	6.10950189887043	3.76622958229894	5.23845179800568	-4.32901351863752	-0.0267093062709165	2.26516302835071	3.51015145207909	2.85906233058655	4.29284000487592	7.00268853097269	4.66487309018162	"PENG_CRA001160"
"T6|malignant_epithelial"	"T6"	"malignant_epithelial"	"PDAC_TUMOR"	3.5143560969145	5.42406772442113	7.02335483439122	-5.23289351594211	6.67616400910474	-6.4251095234011	-8.53001021437729	-6.23236021753182	3.77814273463421	1.99208294031962	-7.85915601976519	-1.92537272762828	-7.00331039723569	-6.08271989669914	7.03917381424665	7.33456230807251	5.54749190768187	-5.30517038095882	-0.0365545325338789	1.118778629333	3.36194294150607	3.09375924077933	4.70537543176985	7.54797334626523	5.56541527270069	"PENG_CRA001160"
"T6|myeloid"	"T6"	"myeloid"	"PDAC_TUMOR"	2.69639924445175	5.84461078200803	6.43237271609547	-5.2857549653008	5.97414402190311	-5.92920973365787	-7.7287431952616	-5.33219860560839	2.75265521345197	0.417204994452205	-5.30135528945518	-1.43313918248514	-6.8742127384881	-5.39120126634893	7.10812802654199	4.12043205345413	5.46379319343828	-4.54220859653735	-0.725058352354045	1.67665779044443	2.88667778784527	3.28705266762848	4.69615515671523	7.12502004182737	4.58599212932167	"PENG_CRA001160"
"T6|nonmalignant_epithelial"	"T6"	"nonmalignant_epithelial"	"PDAC_TUMOR"	2.94436640636942	5.15008106201849	6.42266512474565	-4.50192397279026	6.50296361342294	-5.65003039084551	-8.34152780317433	-5.45162640138041	3.65187760553899	1.25375410640523	-6.30561195441146	-1.29496344510794	-6.30041080894045	-5.54521902834266	6.59687072915516	5.88294089630528	4.95989810410714	-4.88538742126739	-0.722765130663438	1.17086776732592	3.66352943525914	3.05213469635218	4.3096821271232	7.43450455366311	5.00624743306238	"PENG_CRA001160"
"T7|endothelial"	"T7"	"endothelial"	"PDAC_TUMOR"	4.47053494962688	4.82891948944635	7.1361106813919	-4.87488952974563	8.15842867851825	-7.14037280342886	-8.47066482194482	-5.53542076759535	4.12948221283167	1.1222833386453	-7.32229707582345	-1.44435032486356	-7.9023773076815	-5.82647648872016	8.24651265518084	4.73461438932729	5.80736751028781	-5.02296975023111	-0.0244642236569972	2.47462563439012	3.17772627561674	3.40601727622269	4.63814472102645	8.5707374446581	5.84895684518499	"PENG_CRA001160"
"T7|fibroblast_caf"	"T7"	"fibroblast_caf"	"PDAC_TUMOR"	4.15126259518599	5.11083024596684	6.90555147716371	-4.81474748909215	6.54335791273334	-5.86377601896413	-8.41430374196171	-4.79124462176645	3.40159593713236	0.535736553794791	-5.93285853747194	-1.09349492290095	-5.87795107291999	-4.89417047653958	6.41451230012048	3.56150386888014	5.33725290795769	-4.42142556764366	-0.133736824758748	2.68639422744006	3.37206481528802	2.74183039906714	4.34064802382669	7.46828272041747	4.96705622738628	"PENG_CRA001160"
"T7|malignant_epithelial"	"T7"	"malignant_epithelial"	"PDAC_TUMOR"	3.25825553812809	5.04731187718349	6.65860888089991	-4.39794029444084	5.42347399995702	-5.74319380926041	-7.87072668807899	-5.78646840689545	3.61394369831302	1.37285159982779	-6.88905252607429	-1.33717604604514	-7.04823736947662	-6.0091611840436	6.81593198393638	6.51412665783517	5.19176691418737	-5.08563867930833	-0.917495266650635	0.597085181798358	3.02121252203398	2.72879843011052	4.5235453088912	7.26053170075811	5.16114855723961	"PENG_CRA001160"
"T7|myeloid"	"T7"	"myeloid"	"PDAC_TUMOR"	1.87095534074155	4.8617998994958	5.79971580818372	-5.40208865702747	5.57916652033937	-5.83189696889701	-7.09762505350199	-4.75467235296179	2.4853675821483	0.69915925607628	-4.99979849588498	-2.15391413757166	-6.17355791876323	-4.85590584816699	6.4004517372223	3.17733984031768	5.15869508115824	-4.24322046926741	-0.896410185235937	1.71655319908907	2.26944545214739	2.11425120356767	4.72448611212086	6.43877909303402	3.65593215023999	"PENG_CRA001160"
"T7|nonmalignant_epithelial"	"T7"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.08533134388911	4.87781600741854	6.24915151474662	-4.08499153476189	6.1867177763319	-5.603247824538	-8.24354353394862	-5.5207277423466	3.78415172462831	0.954623674511414	-6.21788434251618	-1.11541716382733	-5.90827896718939	-5.48781135328377	6.48967408535749	5.73911762591077	4.69971088362626	-4.94067894242954	-0.863429363392464	1.13178375304547	3.60259818944531	2.82832435454651	4.35484376230848	7.48723491599238	4.94544632729634	"PENG_CRA001160"
"T8|T_cell"	"T8"	"T_cell"	"PDAC_TUMOR"	2.30242216352554	5.90453063686833	6.09365566174109	-4.17112507951957	4.44177813910541	-5.37065783675365	-7.285440821038	-4.23438752117355	2.99127869849292	1.12047710166597	-4.2265965304203	-1.4648719984162	-6.11626567348425	-5.20724978058571	7.00210490073605	3.6416445002672	4.31688590691345	-4.47376371541759	-0.344018138579928	1.61550687676144	1.96517069806071	3.12843177733602	5.24187723247259	6.61379944633511	4.5239392134616	"PENG_CRA001160"
"T8|endothelial"	"T8"	"endothelial"	"PDAC_TUMOR"	3.34341851942318	4.0549893175418	6.50702310592084	-3.79206864710624	7.76390269607156	-6.48953986594351	-8.26162551642027	-4.6346824209537	2.50621046963892	1.11404621578991	-5.67038704655572	-1.3926208258763	-6.64738644885994	-5.40330465983537	7.83158354902095	4.30697998868815	4.99998052244603	-4.21881683160644	0.305209328611547	2.50842066959943	2.08458453687492	2.1833453811573	4.6442975641623	8.15182225469555	5.15252950507804	"PENG_CRA001160"
"T8|fibroblast_caf"	"T8"	"fibroblast_caf"	"PDAC_TUMOR"	2.77470145773046	4.09728483978537	6.45380462880972	-4.82386107822507	6.25312053026043	-5.95162957518427	-8.59807601068138	-4.48992141041314	3.15201077915929	0.579005629247204	-5.30404726072472	-0.85815764591975	-5.9658978233551	-4.47605585131095	6.31270199615615	3.83465492893004	4.23396159768446	-4.227135027264	-1.14387774613281	2.95531066843341	2.3585850812716	2.5688514347672	4.40702716017461	7.72825714739904	5.16149604501871	"PENG_CRA001160"
"T8|malignant_epithelial"	"T8"	"malignant_epithelial"	"PDAC_TUMOR"	2.42423313497094	4.81826970412079	6.4652835516442	-4.1996258704996	5.46138634793524	-6.13307544097861	-7.94094339061333	-5.94002485079467	3.26292756167976	1.70292961626422	-6.3097329243085	-1.57382778540323	-6.75951905272008	-6.13120334648726	6.44828473441373	7.22316786616639	5.21316658304211	-4.77464888475639	-0.296805443812769	0.556213798227115	2.37495239843375	2.68177926671842	4.5318478072542	7.3774287483135	5.44609560779974	"PENG_CRA001160"
"T8|myeloid"	"T8"	"myeloid"	"PDAC_TUMOR"	1.65288217185224	5.12595266642406	6.81553334959223	-4.22708060208626	5.23268572790342	-6.05686746463428	-7.87162210822106	-5.31780718114523	2.6805475351528	1.04098280157268	-4.68730317406977	-2.17482890671825	-6.8625150786743	-5.25306175199749	7.48061487480584	4.20477484152117	5.2169755146713	-4.16768579448845	-0.0726306177568568	1.469787939429	2.29270790879577	2.68423358772464	4.79526673704124	7.37816341176445	4.88339910561637	"PENG_CRA001160"
"T9|fibroblast_caf"	"T9"	"fibroblast_caf"	"PDAC_TUMOR"	3.71638155650641	4.87380988472709	7.33929856592596	-4.93941167921994	6.46989483149699	-6.21877889444482	-8.35326577719292	-5.21858241019358	3.38792132168353	0.788731911266179	-5.81959637108816	-1.37878854659053	-6.13666410183629	-5.21745069709341	6.35556562266084	4.34229225540556	5.43010567492381	-4.3389559652915	-0.247176503686371	1.87120917480726	3.49931698687608	2.47591289871592	4.39844774809408	7.42349269807321	4.89707319750616	"PENG_CRA001160"
"T9|malignant_epithelial"	"T9"	"malignant_epithelial"	"PDAC_TUMOR"	3.37981533709675	4.96851425577317	7.21406438793609	-4.78587695324762	6.30081701002108	-6.21633772986308	-7.98132451301747	-6.11069918020745	3.42413716458163	1.06119928443058	-6.87391601988419	-2.10363113783184	-6.76354898565127	-5.98652278778148	6.36544131244542	6.05339108844935	5.64441712938469	-4.86638202631301	-0.278159449382906	0.652241237158566	3.79109650269336	2.6257882663796	4.4646658359792	7.03036445492022	5.36439778812142	"PENG_CRA001160"
"T9|myeloid"	"T9"	"myeloid"	"PDAC_TUMOR"	2.63666440667021	5.5825067214476	7.01656449573107	-4.80338226746441	5.77381274141265	-6.04923056718169	-7.97112157808891	-5.38237469357664	2.85335515480189	-0.0965180898302542	-5.99635665921628	-1.89077931976031	-6.9302377598426	-5.59527126466156	7.11391800448676	4.15070001345755	5.37395787423715	-4.314845478704	-0.650292552677826	1.4777997999011	2.9925372910019	2.76012244861994	4.90122627746696	6.84708335287837	4.78721098480873	"PENG_CRA001160"
"T9|nonmalignant_epithelial"	"T9"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.36666633952645	4.51694520156398	6.77753501053964	-4.37757997834771	6.22440840921652	-6.12614566526716	-8.20059987378786	-6.10444225413925	3.7500879534949	0.987090556130681	-6.54064675938541	-1.60092310394131	-6.30981086956904	-5.89925927858625	6.59664836001098	6.19123748487241	4.64235958820244	-4.76200989492154	-0.390064889949164	1.15773748300703	3.47328762665276	2.4569408907811	4.3597680988253	7.85958533539044	5.15311674607264	"PENG_CRA001160"
