sample_id	patient_id	cell_type	tumor_control_status	BHLHE40	CTCFL	E2F6	ELF1	GRHL2	IRF3	JUNB	KLF1	KLF13	KLF9	MBD1	MBD2	MNT	MXI1	OTX2	SIX5	SNAI2	SNAPC4	TFAP4	TP63	ZBED1	ZBTB7A	ZNF24	ZNF384	ZNF740	dataset_id
T5|nonmalignant_epithelial	T5	nonmalignant_epithelial	PDAC_TUMOR	-6.77865332618889	3.45975358301904	-5.41431209864266	7.12978565938889	5.88976848988913	4.88092371246106	6.85990074334934	5.32036884527045	-4.61502132688099	6.72730168070883	-4.56647040126789	-0.539950292885508	-6.07034280530189	-8.5189336081572	1.97052382367178	3.16464671558908	-5.63657136666486	2.80251354802723	3.8128180592376	0.997239100284301	4.37114820631951	-6.47097711265151	-1.05863522711424	7.65911395147505	4.93704712105371	PENG_CRA001160
T6|T_cell	T6	T_cell	PDAC_TUMOR	-6.35530617581806	1.99043086913299	-4.29613004769458	5.8003645700528	2.58878546767184	6.12172343661644	4.8946845160981	5.1471163559159	-4.3735234004323	4.60283025848292	-4.49866440704434	-0.582395371915904	-4.11675230247599	-6.62469145632352	1.09629538490397	2.86083177632887	-3.4274271864228	2.88824099956649	2.34233325756033	0.685936894571332	4.74336503340512	-4.04916428231542	-0.15893237412348	5.45903320719198	3.89351880899697	PENG_CRA001160
T6|endothelial	T6	endothelial	PDAC_TUMOR	-7.57705293922806	4.2302099349523	-5.88954248243457	7.9348528441748	4.99885018533783	5.1365116274131	7.10840769608138	5.92155848315739	-5.00023230365774	7.87524621008302	-4.85446210924287	-0.0919384294001999	-6.72832479858251	-8.5245307036398	2.25665710683242	3.24185168509135	-5.45655061187583	3.30650575157188	3.82434203983393	1.57243453820904	4.73351489730429	-6.52324068208758	-1.5933651151054	8.0205537316064	5.4156602114279	PENG_CRA001160
T6|fibroblast_caf	T6	fibroblast_caf	PDAC_TUMOR	-5.96622223931966	3.91513531649794	-4.83773404827996	6.10950189887042	3.76622958229894	5.23021169213492	6.71253313386832	5.23845179800568	-5.18223228010932	6.56691006816203	-4.32901351863752	-0.0267093062709164	-5.8197579330467	-7.99319650875073	2.26516302835071	3.51015145207909	-4.70261270341804	2.85906233058655	3.19895294115194	0.963367781150655	4.29284000487591	-5.57389438526096	-1.43709677353282	7.00268853097269	4.66487309018162	PENG_CRA001160
T6|malignant_epithelial	T6	malignant_epithelial	PDAC_TUMOR	-7.00331039723569	3.5143560969145	-6.08271989669914	7.03917381424665	7.33456230807252	5.42406772442113	7.02335483439121	5.54749190768187	-5.23289351594211	6.67616400910475	-5.30517038095882	-0.0365545325338789	-6.4251095234011	-8.5300102143773	1.118778629333	3.36194294150607	-6.23236021753182	3.09375924077933	3.77814273463421	1.99208294031962	4.70537543176985	-7.85915601976519	-1.92537272762828	7.54797334626523	5.56541527270069	PENG_CRA001160
T6|myeloid	T6	myeloid	PDAC_TUMOR	-6.87421273848811	2.69639924445175	-5.39120126634893	7.10812802654198	4.12043205345414	5.84461078200802	6.43237271609547	5.46379319343828	-5.2857549653008	5.97414402190311	-4.54220859653735	-0.725058352354045	-5.92920973365787	-7.7287431952616	1.67665779044443	2.88667778784527	-5.33219860560838	3.28705266762848	2.75265521345197	0.417204994452206	4.69615515671523	-5.30135528945518	-1.43313918248514	7.12502004182737	4.58599212932167	PENG_CRA001160
T6|nonmalignant_epithelial	T6	nonmalignant_epithelial	PDAC_TUMOR	-6.30041080894044	2.94436640636942	-5.54521902834266	6.59687072915516	5.88294089630528	5.15008106201849	6.42266512474565	4.95989810410713	-4.50192397279026	6.50296361342293	-4.88538742126739	-0.722765130663438	-5.65003039084551	-8.34152780317433	1.17086776732592	3.66352943525914	-5.45162640138041	3.05213469635218	3.65187760553899	1.25375410640523	4.3096821271232	-6.30561195441146	-1.29496344510794	7.43450455366312	5.00624743306238	PENG_CRA001160
T7|endothelial	T7	endothelial	PDAC_TUMOR	-7.9023773076815	4.47053494962688	-5.82647648872017	8.24651265518084	4.73461438932729	4.82891948944635	7.13611068139189	5.80736751028782	-4.87488952974563	8.15842867851825	-5.0229697502311	-0.0244642236569978	-7.14037280342886	-8.47066482194481	2.47462563439012	3.17772627561674	-5.53542076759535	3.40601727622269	4.12948221283167	1.1222833386453	4.63814472102646	-7.32229707582345	-1.44435032486356	8.5707374446581	5.848956845185	PENG_CRA001160
T7|fibroblast_caf	T7	fibroblast_caf	PDAC_TUMOR	-5.87795107291998	4.15126259518599	-4.89417047653958	6.41451230012048	3.56150386888014	5.11083024596683	6.9055514771637	5.33725290795769	-4.81474748909214	6.54335791273334	-4.42142556764366	-0.133736824758748	-5.86377601896413	-8.41430374196171	2.68639422744006	3.37206481528802	-4.79124462176645	2.74183039906714	3.40159593713236	0.535736553794791	4.34064802382669	-5.93285853747193	-1.09349492290095	7.46828272041747	4.96705622738628	PENG_CRA001160
T7|malignant_epithelial	T7	malignant_epithelial	PDAC_TUMOR	-7.04823736947662	3.25825553812809	-6.0091611840436	6.81593198393638	6.51412665783517	5.04731187718349	6.65860888089991	5.19176691418737	-4.39794029444084	5.42347399995702	-5.08563867930833	-0.917495266650635	-5.74319380926041	-7.87072668807899	0.597085181798358	3.02121252203398	-5.78646840689545	2.72879843011052	3.61394369831302	1.37285159982779	4.5235453088912	-6.88905252607429	-1.33717604604514	7.26053170075811	5.16114855723961	PENG_CRA001160
T7|myeloid	T7	myeloid	PDAC_TUMOR	-6.17355791876322	1.87095534074155	-4.85590584816699	6.40045173722229	3.17733984031767	4.86179989949579	5.79971580818372	5.15869508115824	-5.40208865702747	5.57916652033936	-4.24322046926741	-0.896410185235937	-5.83189696889701	-7.09762505350199	1.71655319908907	2.26944545214738	-4.75467235296179	2.11425120356767	2.4853675821483	0.69915925607628	4.72448611212086	-4.99979849588498	-2.15391413757166	6.43877909303402	3.65593215023999	PENG_CRA001160
T7|nonmalignant_epithelial	T7	nonmalignant_epithelial	PDAC_TUMOR	-5.90827896718939	3.08533134388911	-5.48781135328377	6.48967408535749	5.73911762591077	4.87781600741855	6.24915151474662	4.69971088362626	-4.08499153476189	6.18671777633189	-4.94067894242955	-0.863429363392464	-5.603247824538	-8.24354353394862	1.13178375304547	3.60259818944531	-5.5207277423466	2.82832435454651	3.78415172462831	0.954623674511414	4.35484376230849	-6.21788434251618	-1.11541716382733	7.48723491599238	4.94544632729634	PENG_CRA001160
T8|T_cell	T8	T_cell	PDAC_TUMOR	-6.11626567348425	2.30242216352555	-5.20724978058571	7.00210490073604	3.6416445002672	5.90453063686833	6.09365566174109	4.31688590691345	-4.17112507951957	4.44177813910541	-4.47376371541759	-0.344018138579928	-5.37065783675365	-7.285440821038	1.61550687676144	1.96517069806071	-4.23438752117355	3.12843177733602	2.99127869849292	1.12047710166597	5.24187723247259	-4.2265965304203	-1.4648719984162	6.6137994463351	4.5239392134616	PENG_CRA001160
T8|endothelial	T8	endothelial	PDAC_TUMOR	-6.64738644885993	3.34341851942318	-5.40330465983537	7.83158354902095	4.30697998868815	4.05498931754179	6.50702310592084	4.99998052244603	-3.79206864710624	7.76390269607156	-4.21881683160644	0.305209328611546	-6.4895398659435	-8.26162551642026	2.50842066959943	2.08458453687492	-4.6346824209537	2.1833453811573	2.50621046963892	1.11404621578991	4.6442975641623	-5.67038704655572	-1.3926208258763	8.15182225469554	5.15252950507803	PENG_CRA001160
T8|fibroblast_caf	T8	fibroblast_caf	PDAC_TUMOR	-5.96589782335509	2.77470145773046	-4.47605585131095	6.31270199615614	3.83465492893004	4.09728483978537	6.45380462880972	4.23396159768446	-4.82386107822507	6.25312053026043	-4.227135027264	-1.14387774613282	-5.95162957518427	-8.59807601068138	2.95531066843341	2.3585850812716	-4.48992141041314	2.5688514347672	3.15201077915929	0.579005629247203	4.40702716017461	-5.30404726072472	-0.85815764591975	7.72825714739903	5.16149604501871	PENG_CRA001160
T8|malignant_epithelial	T8	malignant_epithelial	PDAC_TUMOR	-6.75951905272008	2.42423313497094	-6.13120334648727	6.44828473441373	7.22316786616639	4.81826970412079	6.4652835516442	5.21316658304211	-4.1996258704996	5.46138634793524	-4.77464888475639	-0.296805443812769	-6.13307544097861	-7.94094339061334	0.556213798227115	2.37495239843375	-5.94002485079467	2.68177926671842	3.26292756167976	1.70292961626422	4.5318478072542	-6.3097329243085	-1.57382778540323	7.3774287483135	5.44609560779974	PENG_CRA001160
T8|myeloid	T8	myeloid	PDAC_TUMOR	-6.8625150786743	1.65288217185224	-5.25306175199749	7.48061487480584	4.20477484152116	5.12595266642406	6.81553334959223	5.2169755146713	-4.22708060208626	5.23268572790342	-4.16768579448845	-0.0726306177568567	-6.05686746463428	-7.87162210822106	1.469787939429	2.29270790879577	-5.31780718114522	2.68423358772464	2.6805475351528	1.04098280157268	4.79526673704124	-4.68730317406977	-2.17482890671825	7.37816341176445	4.88339910561637	PENG_CRA001160
T9|fibroblast_caf	T9	fibroblast_caf	PDAC_TUMOR	-6.13666410183629	3.71638155650641	-5.21745069709341	6.35556562266084	4.34229225540556	4.87380988472709	7.33929856592597	5.43010567492381	-4.93941167921994	6.46989483149699	-4.3389559652915	-0.247176503686371	-6.21877889444482	-8.35326577719292	1.87120917480726	3.49931698687608	-5.21858241019359	2.47591289871592	3.38792132168353	0.788731911266178	4.39844774809408	-5.81959637108816	-1.37878854659053	7.42349269807321	4.89707319750616	PENG_CRA001160
T9|malignant_epithelial	T9	malignant_epithelial	PDAC_TUMOR	-6.76354898565127	3.37981533709675	-5.98652278778148	6.36544131244542	6.05339108844935	4.96851425577317	7.21406438793609	5.64441712938469	-4.78587695324762	6.30081701002108	-4.86638202631301	-0.278159449382906	-6.21633772986308	-7.98132451301748	0.652241237158566	3.79109650269336	-6.11069918020745	2.6257882663796	3.42413716458163	1.06119928443059	4.4646658359792	-6.87391601988419	-2.10363113783184	7.03036445492022	5.36439778812142	PENG_CRA001160
T9|myeloid	T9	myeloid	PDAC_TUMOR	-6.93023775984261	2.63666440667021	-5.59527126466156	7.11391800448676	4.15070001345755	5.5825067214476	7.01656449573107	5.37395787423715	-4.80338226746441	5.77381274141265	-4.314845478704	-0.650292552677826	-6.0492305671817	-7.97112157808892	1.47779979990111	2.9925372910019	-5.38237469357664	2.76012244861994	2.85335515480189	-0.0965180898302545	4.90122627746696	-5.99635665921628	-1.89077931976031	6.84708335287837	4.78721098480873	PENG_CRA001160
T9|nonmalignant_epithelial	T9	nonmalignant_epithelial	PDAC_TUMOR	-6.30981086956903	3.36666633952645	-5.89925927858625	6.59664836001098	6.19123748487241	4.51694520156398	6.77753501053964	4.64235958820244	-4.37757997834771	6.22440840921652	-4.76200989492153	-0.390064889949164	-6.12614566526715	-8.20059987378785	1.15773748300703	3.47328762665276	-6.10444225413925	2.4569408907811	3.75008795349489	0.98709055613068	4.3597680988253	-6.54064675938541	-1.60092310394131	7.85958533539044	5.15311674607264	PENG_CRA001160
